customer_id,name,email,phone,sign_up_date,country
CUST_0485,Customer Name 485,,8515867342,01-Sep-2025,USA
CUST_0882,Customer Name 882,,(902) 851-5533,06/05/2025,UK
CUST_0817,Customer Name 817,,1843905529,2025-09-22,Germany
CUST_0393,Customer Name 393,customer_393@example.com,+1-577-245-9928,2025-07-27,India
CUST_0771,Customer Name 771,customer_771@example.com,3044058093,2025-02-25,USA
CUST_0552,Customer Name 552,customer_552@example.com,+1-506-351-9036,05/08/2025,UK
CUST_0789,Customer Name 789,customer_789@example.com,306.178.9320,19-Dec-2025,India
CUST_0101,Customer Name 101,customer_101@example.com,(622) 292-7065,16-Aug-2025,Australia
CUST_0433,Customer Name 433,customer_433@example.com,(740) 633-5693,2025-10-21,USA
CUST_0706,Customer Name 706,,2312447315,2025/08/28,Germany
CUST_0602,Customer Name 602,customer_602@example.com,201.166.9183,2025/03/26,UK
CUST_0636,Customer Name 636,customer_636@example.com,+1-341-465-1113,2025-03-26,UK
CUST_0902,Customer Name 902,customer_902@example.com,+1-619-237-2450,24-Sep-2025,Australia
CUST_0972,Customer Name 972,customer_972@example.com,1877941763,12/31/2025,Australia
CUST_0995,Customer Name 995,customer_995@example.com,(205) 829-5829,2025/04/16,Germany
CUST_0702,Customer Name 702,customer_702@example.com,+1-404-120-9117,02/24/2025,Canada
CUST_0503,Customer Name 503,customer_503@example.com,+1-097-592-3045,2025/02/06,UK
CUST_0028,Customer Name 28,,(965) 569-8169,2025-05-11,USA
CUST_0390,Customer Name 390,,958.702.0701,2025-01-28,Canada
CUST_0040,Customer Name 40,customer_40@example.com,(531) 003-3092,2025/03/06,France
CUST_0986,Customer Name 986,customer_986@example.com,8040325376,2025/08/23,Canada
CUST_0500,Customer Name 500,,(587) 771-2151,05/26/2025,India
CUST_0778,Customer Name 778,customer_778@example.com,2973270216,2025/10/11,Canada
CUST_0928,Customer Name 928,customer_928@example.com,791.815.8998,10/07/2025,Canada
CUST_0089,Customer Name 89,,6900343244,2025-03-03,Germany
